"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,6,5,0.55
"B1.F2",5,3,5,7,0.4
"B1.F3",7,3,3,7,0.3
"B1.F4",4,5,6,5,0.55
"B1.F5",6,3,4,7,0.35
"B1.F11",5,5,5,5,0.5
"B1.F21",4,5,6,5,0.55
"B1.F31",4,6,6,4,0.6
"B1.F41",5,6,5,4,0.55
"B1.F51",5,4,5,6,0.45
"B1.F12",5,1,5,9,0.3
"B1.F22",4,6,6,4,0.6
"B1.F32",3,4,7,6,0.55
"B1.F42",6,5,4,5,0.45
"B1.F52",4,6,6,4,0.6
"B1.F13",8,6,2,4,0.4
"B1.F23",3,5,7,5,0.6
"B1.F33",7,7,3,3,0.5
"B1.F43",3,6,7,4,0.65
"B1.F53",5,2,5,8,0.35
"B1.F14",6,5,4,5,0.45
"B1.F24",5,4,5,6,0.45
"B1.F34",7,3,3,7,0.3
"B1.F44",6,7,4,3,0.55
"B1.F54",5,4,5,6,0.45
"B1.F15",7,6,3,4,0.45
"B1.F25",4,4,6,6,0.5
"B1.F35",1,6,9,4,0.75
"B1.F45",4,5,6,5,0.55
"B1.F55",6,8,4,2,0.6
"B1.F16",3,2,7,8,0.45
"B1.F26",5,8,5,2,0.65
"B1.F36",3,7,7,3,0.7
"B1.F46",7,7,3,3,0.5
"B1.F56",6,4,4,6,0.4
"B1.F17",5,7,5,3,0.6
"B1.F27",6,5,4,5,0.45
"B1.F37",4,8,6,2,0.7
"B1.F47",8,6,2,4,0.4
"B1.F57",4,3,6,7,0.45
"B1.F18",7,5,3,5,0.4
"B1.F28",2,4,8,6,0.6
"B1.F38",4,4,6,6,0.5
"B1.F48",6,6,4,4,0.5
"B1.F58",5,3,5,7,0.4
"B1.F19",8,7,2,3,0.45
"B1.F29",3,5,7,5,0.6
"B1.F39",5,3,5,7,0.4
"B1.F49",5,4,5,6,0.45
"B1.F59",4,2,6,8,0.4
"B1.F110",5,4,5,6,0.45
"B1.F210",8,4,2,6,0.3
"B1.F310",3,4,7,6,0.55
"B1.F410",6,5,4,5,0.45
"B1.F510",5,4,5,6,0.45
"B1.F111",4,6,6,4,0.6
"B1.F211",5,5,5,5,0.5
"B1.F311",3,4,7,6,0.55
"B1.F411",7,6,3,4,0.45
"B1.F511",2,5,8,5,0.65
"B1.F112",6,5,4,5,0.45
"B1.F212",8,6,2,4,0.4
"B1.F312",3,4,7,6,0.55
"B1.F412",7,3,3,7,0.3
"B1.F512",6,3,4,7,0.35
"B1.F113",3,3,7,7,0.5
"B1.F213",5,8,5,2,0.65
"B1.F313",3,4,7,6,0.55
"B1.F413",6,5,4,5,0.45
"B1.F513",6,5,4,5,0.45
"B1.F114",6,3,4,7,0.35
"B1.F214",4,5,6,5,0.55
"B1.F314",6,2,4,8,0.3
"B1.F414",8,3,2,7,0.25
"B1.F514",5,6,5,4,0.55
"B1.F115",1,8,9,2,0.85
"B1.F215",5,5,5,5,0.5
"B1.F315",9,7,1,3,0.4
"B1.F415",4,5,6,5,0.55
"B1.F515",6,8,4,2,0.6
"B1.F116",6,5,4,5,0.45
"B1.F216",3,5,7,5,0.6
"B1.F316",3,4,7,6,0.55
"B1.F416",5,6,5,4,0.55
"B1.F516",2,5,8,5,0.65
"B1.F117",5,4,5,6,0.45
"B1.F217",6,5,4,5,0.45
"B1.F317",5,5,5,5,0.5
"B1.F417",5,2,5,8,0.35
"B1.F517",5,5,5,5,0.5
"B1.F118",7,5,3,5,0.4
"B1.F218",6,3,4,7,0.35
"B1.F318",8,4,2,6,0.3
"B1.F418",6,5,4,5,0.45
"B1.F518",2,1,8,9,0.45
"B1.F119",2,4,8,6,0.6
"B1.F219",5,5,5,5,0.5
"B1.F319",5,7,5,3,0.6
"B1.F419",6,5,4,5,0.45
"B1.F519",6,3,4,7,0.35
